study,study_label,covariate,group,sample,term,estimate,std.error,statistic,p.value,conf.low,conf.high,df,nobs,significant
superordinate_id,Transue (2007),age,age_3_More than 60,original,Z_particularismPublic Schools,-0.1745962448307942,0.2619609015946342,-0.6664973428018255,0.5077358992641722,-0.698967961715223,0.3497754720536347,58,61,0
superordinate_id,Transue (2007),pid,pid_3_Democrat,mt,(Intercept),1.7586542927248552,0.09079338847395389,19.36984974659652,1.7052506507308515e-47,1.5796025549096642,1.9377060305400462,197,200,1
superordinate_id,Transue (2007),pid,pid_3_Democrat,mt,Z,0.08770321810955947,0.11200174549989948,0.7830522436780968,0.43453676191823887,-0.13317307593738786,0.3085795121565068,197,200,0
superordinate_id,Transue (2007),pid,pid_3_Democrat,mt,Z_particularismPublic Schools,0.09094089638162176,0.11185098355322845,0.8130540607928061,0.41716858567299475,-0.12963808319120398,0.3115198759544475,197,200,0
superordinate_id,Transue (2007),pid,pid_3_Democrat,original,(Intercept),1.518199393450801,0.1352079811995722,11.228622600391319,4.591409597453319e-22,1.2512265596402234,1.7851722272613784,164,167,1
superordinate_id,Transue (2007),pid,pid_3_Democrat,original,Z,0.16266291925113074,0.14489585138931912,1.122619576002031,0.26323991495740023,-0.12343894921553061,0.4487647877177921,164,167,0
superordinate_id,Transue (2007),pid,pid_3_Democrat,original,Z_particularismPublic Schools,0.1745263090558794,0.14523239083148462,1.201703752562918,0.23121076204557423,-0.11224006817547788,0.4612926862872367,164,167,0
superordinate_id,Transue (2007),pid,pid_3_Independent,mt,(Intercept),1.2413936493748718,0.2095253375765942,5.924790117190802,1.0630329206550324e-7,0.8235085402557265,1.6592787584940172,70,73,1
superordinate_id,Transue (2007),pid,pid_3_Independent,mt,Z,-0.21345675270550488,0.22480755388667104,-0.9495088088237094,0.34562865625866823,-0.6618212811835823,0.23490777577257257,70,73,0
superordinate_id,Transue (2007),pid,pid_3_Independent,mt,Z_particularismPublic Schools,0.07574271870195302,0.22234432936312187,0.34065505029477827,0.7343835543836872,-0.3677090633717331,0.5191945007756391,70,73,0
superordinate_id,Transue (2007),pid,pid_3_Independent,original,(Intercept),0.9857061960176672,0.24645936964896722,3.999467325675673,2.2317995708508523e-4,0.4898938971065397,1.4815184949287947,47,50,1
superordinate_id,Transue (2007),pid,pid_3_Independent,original,Z,0.6237035565480268,0.2628507278543796,2.3728431784809865,0.021794372305468677,0.09491609826001446,1.152491014836039,47,50,1
superordinate_id,Transue (2007),pid,pid_3_Independent,original,Z_particularismPublic Schools,0.030294169797626568,0.25804303699159326,0.11739967933571296,0.9070436067938066,-0.48882146200423016,0.5494098015994833,47,50,0
superordinate_id,Transue (2007),pid,pid_3_Republican,mt,(Intercept),1.0421466183879426,0.16405076120967582,6.352586301358023,8.21371500921871e-9,0.7162799341560586,1.3680133026198267,91,94,1
superordinate_id,Transue (2007),pid,pid_3_Republican,mt,Z,-0.1083729729489849,0.18571656256165656,-0.583539623252535,0.5609736418189972,-0.4772761100186155,0.26053016412064567,91,94,0
superordinate_id,Transue (2007),pid,pid_3_Republican,mt,Z_particularismPublic Schools,0.22059920715837822,0.1936206322631483,1.13933729365455,0.2575527258675252,-0.16400439339322792,0.6052028077099844,91,94,0
superordinate_id,Transue (2007),pid,pid_3_Republican,original,(Intercept),1.1531316414589496,0.13071728675435926,8.821569588006264,8.274358335417302e-15,0.8944259077249352,1.411837375192964,125,128,1
superordinate_id,Transue (2007),pid,pid_3_Republican,original,Z,0.015568553028914321,0.17547478775927633,0.08872244969044735,0.9294444808156512,-0.33171783002149074,0.36285493607931935,125,128,0
superordinate_id,Transue (2007),pid,pid_3_Republican,original,Z_particularismPublic Schools,0.2008475873922446,0.174198529804799,1.1529809557939876,0.2511182372095714,-0.1439129227706105,0.5456080975550996,125,128,0
superordinate_id,Transue (2007),white,white_1,mt,(Intercept),1.4607594549617744,0.08006079210042757,18.245628311163973,2.775382763473619e-53,1.3033197016361717,1.618199208287377,364,367,1
superordinate_id,Transue (2007),white,white_1,mt,Z,-0.07517906033674251,0.0950368618400158,-0.7910515865233247,0.4294290095837152,-0.2620692932757638,0.11171117260227872,364,367,0
superordinate_id,Transue (2007),white,white_1,mt,Z_particularismPublic Schools,0.19097326441463697,0.09492859920941754,2.0117568994496566,0.04498205667141166,0.004295930216792171,0.37765059861248174,364,367,1
superordinate_id,Transue (2007),white,white_1,original,(Intercept),1.3072472934277937,0.0897478311631348,14.56578143990586,9.94637681347077e-38,1.1307200724346067,1.4837745144209806,342,345,1
superordinate_id,Transue (2007),white,white_1,original,Z,0.17575150746048915,0.10487822722785117,1.6757673361379726,0.09469770355663325,-0.030536062448268564,0.38203907736924686,342,345,0
superordinate_id,Transue (2007),white,white_1,original,Z_particularismPublic Schools,0.16101988846839335,0.10471182355332213,1.5377431411687488,0.12503607439226108,-0.0449403779518347,0.3669801548886214,342,345,0
system_threat,Craig and Richeson (2014),age,age_3_18 - 39,mt,(Intercept),2.7839697130015657,0.059773371051035536,46.57541751534416,4.8160782963098724e-188,2.6665437933546112,2.90139563264852,522,524,1
system_threat,Craig and Richeson (2014),age,age_3_18 - 39,mt,Z,-0.2472935103746365,0.08259293091828597,-2.994124407805536,0.0028828421322672562,-0.40954888762509034,-0.08503813312418271,522,524,1
system_threat,Craig and Richeson (2014),age,age_3_18 - 39,original,(Intercept),2.227470549787497,0.12183905727188873,18.2820730861107,2.087392216217411e-43,1.9871064437124182,2.467834655862576,186,188,1
system_threat,Craig and Richeson (2014),age,age_3_18 - 39,original,Z,0.22885011161052554,0.16125304031420334,1.4191987398476862,0.15751471917051402,-0.08926990470344603,0.5469701279244972,186,188,0
system_threat,Craig and Richeson (2014),age,age_3_40 - 59,mt,(Intercept),2.3464764793128348,0.11139837831081124,21.063829787234063,1.798287795920732e-47,2.126432654257067,2.5665203043686025,156,158,1
system_threat,Craig and Richeson (2014),age,age_3_40 - 59,mt,Z,-0.12546351510201387,0.15686157031957093,-0.7998358989165387,0.42502213972994674,-0.4353102153930076,0.1843831851889799,156,158,0
system_threat,Craig and Richeson (2014),age,age_3_40 - 59,original,(Intercept),1.9886564669501294,0.10543586559566777,18.861290280257734,6.103185260972794e-49,1.7809362072161572,2.1963767266841017,235,237,1
system_threat,Craig and Richeson (2014),age,age_3_40 - 59,original,Z,-0.1395865035421989,0.15688006449740374,-0.8897657200065019,0.37450163733865816,-0.4486574971778029,0.16948449009340513,235,237,0
system_threat,Craig and Richeson (2014),age,age_3_More than 60,mt,(Intercept),2.5691250997930877,0.23234129737339593,11.057548222536798,4.061035709784765e-11,2.0906092404558603,3.047640959130315,25,27,1
system_threat,Craig and Richeson (2014),age,age_3_More than 60,mt,Z,-0.34288129958553804,0.4291947686388126,-0.7988944056167856,0.4318764167881646,-1.2268244722372044,0.5410618730661283,25,27,0
system_threat,Craig and Richeson (2014),age,age_3_More than 60,original,(Intercept),2.0564788272987293,0.11300381182654451,18.198313791886303,9.619726276851498e-43,1.8335045602023547,2.279453094395104,181,183,1
system_threat,Craig and Richeson (2014),age,age_3_More than 60,original,Z,-0.1816021587278034,0.1505993937129917,-1.2058624822480755,0.22944446944146685,-0.4787584129774924,0.11555409552188561,181,183,0
system_threat,Craig and Richeson (2014),educ,educ_3_College,mt,(Intercept),2.6622915526291533,0.07579783696617096,35.123582138859064,4.1267826439544543e-106,2.513103583828417,2.8114795214298898,288,290,1
system_threat,Craig and Richeson (2014),educ,educ_3_College,mt,Z,-0.07188573493945351,0.10862958549350447,-0.6617509825972034,0.5086599378535754,-0.28569430600296336,0.14192283612405632,288,290,0
system_threat,Craig and Richeson (2014),educ,educ_3_College,original,(Intercept),2.4471167041369677,0.1882835555536161,12.996975210828333,8.066837658147331e-24,2.0739060329756924,2.820327375298243,108,110,1
system_threat,Craig and Richeson (2014),educ,educ_3_College,original,Z,-0.2008381243090723,0.24274340087432222,-0.8273680091227447,0.409852895516588,-0.6819976567700914,0.28032140815194684,108,110,0
system_threat,Craig and Richeson (2014),educ,educ_3_Graduate School,mt,(Intercept),2.951760752953761,0.15241218497241144,19.366960413880737,1.7503448143973757e-30,2.648003706353152,3.2555177995543696,73,75,1
system_threat,Craig and Richeson (2014),educ,educ_3_Graduate School,mt,Z,-0.40293876945083096,0.23081426296125587,-1.7457273405953584,0.08506566855584549,-0.862950932146999,0.05707339324533717,73,75,0
system_threat,Craig and Richeson (2014),educ,educ_3_Graduate School,original,(Intercept),2.36844611206948,0.22494365119916693,10.529064054234803,7.841169394461375e-17,1.9208788057300377,2.8160134184089225,81,83,1
system_threat,Craig and Richeson (2014),educ,educ_3_Graduate School,original,Z,0.030578953587168844,0.2799423607766366,0.10923303462303623,0.9132878203818756,-0.5264185330063429,0.5875764401806807,81,83,0
system_threat,Craig and Richeson (2014),educ,educ_3_Less than College,mt,(Intercept),2.628872195137113,0.08014722010071161,32.80054120197454,1.2091950246629469e-107,2.4712286526542786,2.7865157376199474,342,344,1
system_threat,Craig and Richeson (2014),educ,educ_3_Less than College,mt,Z,-0.2949218323364652,0.10734906164606073,-2.7473163511093217,0.0063268264691348315,-0.5060693473573006,-0.08377431731562979,342,344,1
system_threat,Craig and Richeson (2014),educ,educ_3_Less than College,original,(Intercept),1.9743009107084029,0.07287730898966072,27.090749344058544,1.2332108886897493e-93,1.8310441940826445,2.117557627334161,413,415,1
system_threat,Craig and Richeson (2014),educ,educ_3_Less than College,original,Z,0.040591611399064295,0.11039223092818343,0.3677035155261198,0.7132826820681186,-0.17640910889382805,0.25759233169195667,413,415,0
system_threat,Craig and Richeson (2014),female,female_0,mt,(Intercept),2.668008470834611,0.072507806377152,36.79615484375389,1.2012707801791112e-118,2.5253710645807708,2.810645877088451,329,331,1
system_threat,Craig and Richeson (2014),female,female_0,mt,Z,-0.12424950677859754,0.1030019604443185,-1.2062829313405659,0.22857512988439466,-0.326875033751757,0.07837602019456193,329,331,0
system_threat,Craig and Richeson (2014),female,female_0,original,(Intercept),2.160096029702054,0.09721472422869397,22.21984423491764,7.050917603831652e-65,1.9687710664533875,2.3514209929507204,294,296,1
system_threat,Craig and Richeson (2014),female,female_0,original,Z,-8.395055187125007e-4,0.14529084757880617,-0.005778103250840701,0.9953936849587774,-0.28678143760699887,0.2851024265695739,294,296,0
system_threat,Craig and Richeson (2014),female,female_1,mt,(Intercept),2.6872295167938294,0.07479116495817659,35.9297721635508,1.2110809510734897e-123,2.54016815553423,2.834290878053429,376,378,1
system_threat,Craig and Richeson (2014),female,female_1,mt,Z,-0.3045469630581798,0.10253566691739113,-2.9701563584068853,0.003167533781229673,-0.506162150667099,-0.10293177544926052,376,378,1
system_threat,Craig and Richeson (2014),female,female_1,original,(Intercept),2.0396831087544487,0.09143666835749033,22.307058485332067,2.020378397769175e-66,1.8597681205198249,2.2195980969890727,310,312,1
system_threat,Craig and Richeson (2014),female,female_1,original,Z,-0.004984811952988815,0.12393819824754163,-0.040220142163376105,0.9679435097704933,-0.2488513031548229,0.2388816792488453,310,312,0
system_threat,Craig and Richeson (2014),ideo,ideo_3_Conservative,mt,(Intercept),2.0504412143975097,0.1089596001905845,18.81836213432338,1.0257822866194567e-42,1.835286905170531,2.2655955236244885,163,165,1
system_threat,Craig and Richeson (2014),ideo,ideo_3_Conservative,mt,Z,0.08357248551572788,0.15864854145154372,0.5267775218800455,0.5990642324124595,-0.22969883051489204,0.3968438015463478,163,165,0
system_threat,Craig and Richeson (2014),ideo,ideo_3_Conservative,original,(Intercept),2.038560783774198,0.1175268960483445,17.345483053816373,7.798890668072972e-44,1.807009575365056,2.27011199218334,233,235,1
system_threat,Craig and Richeson (2014),ideo,ideo_3_Conservative,original,Z,-0.1987970265202492,0.16070851807657216,-1.2370036691243034,0.21733101376556094,-0.5154245629691444,0.117830509928646,233,235,0
system_threat,Craig and Richeson (2014),ideo,ideo_3_Liberal,mt,(Intercept),2.9802801805185277,0.0647273662122764,46.04358797397318,1.0270105213874305e-144,2.852944135167702,3.1076162258693536,326,328,1
system_threat,Craig and Richeson (2014),ideo,ideo_3_Liberal,mt,Z,-0.2593155358204142,0.0942248779250588,-2.752092032707745,0.006252984820658237,-0.444681077951274,-0.07394999368955446,326,328,1
system_threat,Craig and Richeson (2014),ideo,ideo_3_Liberal,original,(Intercept),2.4065838689141112,0.12894846416013844,18.663144881860898,2.2011939202261965e-40,2.1517224438379783,2.661445293990244,145,147,1
system_threat,Craig and Richeson (2014),ideo,ideo_3_Liberal,original,Z,0.048913900306898225,0.177650219450242,0.27533824871293505,0.7834483513501382,-0.30220457472936774,0.4000323753431642,145,147,0
system_threat,Craig and Richeson (2014),ideo,ideo_3_Moderate,mt,(Intercept),2.6869024952431335,0.09527016171481961,28.20298031282943,5.088065556584493e-74,2.4991144069677445,2.8746905835185226,214,216,1
system_threat,Craig and Richeson (2014),ideo,ideo_3_Moderate,mt,Z,-0.3497473892629379,0.12843951927130426,-2.723051217002475,0.007001929888628093,-0.60291597162734,-0.09657880689853587,214,216,1
system_threat,Craig and Richeson (2014),ideo,ideo_3_Moderate,original,(Intercept),1.935044105410799,0.0994812154269537,19.451351665799137,5.13412813181092e-50,1.7390053318666585,2.131082878954939,224,226,1
system_threat,Craig and Richeson (2014),ideo,ideo_3_Moderate,original,Z,0.12159628262553061,0.15078055766192516,0.8064453700865698,0.420841457866596,-0.1755335370241859,0.41872610227524715,224,226,0
system_threat,Craig and Richeson (2014),pid,pid_3_Democrat,mt,(Intercept),2.949394422383815,0.05627710094767664,52.40842852097161,2.384109270335936e-186,2.838774560992426,3.0600142837752036,420,422,1
system_threat,Craig and Richeson (2014),pid,pid_3_Democrat,mt,Z,-0.2935538379926065,0.08352729183690205,-3.514466128817018,4.885444266230446e-4,-0.45773744535338423,-0.12937023063182876,420,422,1
system_threat,Craig and Richeson (2014),pid,pid_3_Democrat,original,(Intercept),2.1353752002038133,0.09983302115600612,21.389467888254384,5.1926458521346034e-62,1.9389027436050417,2.331847656802585,296,298,1
system_threat,Craig and Richeson (2014),pid,pid_3_Democrat,original,Z,0.13852246811194519,0.13567593839810022,1.020980357662924,0.30809746481375766,-0.12848923412596353,0.4055341703498539,296,298,0
system_threat,Craig and Richeson (2014),pid,pid_3_Independent,mt,(Intercept),2.7487295900521804,0.1874980112553839,14.660046640752048,5.0756980707684193e-26,2.3764478934012474,3.1210112867031135,94,96,1
system_threat,Craig and Richeson (2014),pid,pid_3_Independent,mt,Z,-0.4002779621877329,0.22486205598696707,-1.7801045197724819,0.07829010647375872,-0.8467468455361769,0.04619092116071094,94,96,0
system_threat,Craig and Richeson (2014),pid,pid_3_Independent,original,(Intercept),1.907477296387298,0.37808465317150164,5.0451063813004176,1.1950140272194522e-4,1.1059736365748016,2.7089809561997944,16,18,1
system_threat,Craig and Richeson (2014),pid,pid_3_Independent,original,Z,-8.726166926552206e-4,0.5574077980868665,-0.001565490643744514,0.9987702724706393,-1.1825243616842542,1.180779128298944,16,18,0
system_threat,Craig and Richeson (2014),pid,pid_3_Republican,mt,(Intercept),2.0080005122134437,0.09340280167807363,21.498289945673257,1.1688763082707444e-52,1.8237546052491536,2.1922464191777338,189,191,1
system_threat,Craig and Richeson (2014),pid,pid_3_Republican,mt,Z,0.0985527611012282,0.13962285026557583,0.7058498011877823,0.4811506678467098,-0.17686658626251622,0.3739721084649726,189,191,0
system_threat,Craig and Richeson (2014),pid,pid_3_Republican,original,(Intercept),2.06566002051792,0.09274176153417275,22.27324547589903,9.399150441164441e-65,1.883127735392956,2.248192305642884,290,292,1
system_threat,Craig and Richeson (2014),pid,pid_3_Republican,original,Z,-0.1902402537549394,0.13490621113510437,-1.4101667532892144,0.15956208602008953,-0.4557596765984221,0.07527916908854329,290,292,0
system_threat,Craig and Richeson (2014),white,white_0,mt,(Intercept),2.9547154684221817,0.09475305663786525,31.18332614550629,2.361408732545238e-64,2.767359913914185,3.1420710229301783,138,140,1
system_threat,Craig and Richeson (2014),white,white_0,mt,Z,-0.35743103484670763,0.14275397119091357,-2.503825510876285,0.01345086633375238,-0.639698967721013,-0.07516310197240228,138,140,1
system_threat,Craig and Richeson (2014),white,white_0,original,(Intercept),2.154009840213117,0.14527520202716418,14.827099258208921,1.227040719368718e-30,1.8668282237435854,2.441191456682649,142,144,1
